date;time;4LFTX;ABSV_mb_700;ABSV_mb_750;ABSV_mb_800;ABSV_mb_850;ABSV_mb_900;ABSV_mb_925;ABSV_mb_950;ABSV_mb_975;ABSV_mb_1000;APTMP;CAPE_mb_u180;CAPE_mb_u255;CAPE_surf;CIN_mb_u180;CIN_mb_u255;CIN_surf;CLMR_mb_700;CLMR_mb_750;CLMR_mb_800;CLMR_mb_900;CLMR_mb_925;CLMR_mb_950;CPOFP;CWAT;DPT;FLDCP;GUST;HGT_mb_700;HGT_mb_750;HGT_mb_800;HGT_mb_850;HGT_mb_900;HGT_mb_925;HGT_mb_950;HGT_mb_975;HGT_mb_1000;HGT_freeze_htl;HGT_max_wind;HGT_pv_p2;HGT_surf;HGT_t0;HGT_tropo;HINDEX;HLCY;HPBL;ICAHT_max_wind;ICAHT_tropo;LFTX;MSLET;PLPL;POT;PRES_m_80;PRES_max_wind;PRES_pv_p2;PRES_surf;PRES_tropo;PRMSL;PWAT;RH_m_2;RH_mb_700;RH_mb_750;RH_mb_800;RH_mb_850;RH_mb_900;RH_mb_925;RH_mb_950;RH_mb_975;RH_mb_1000;RH_mb_u30;RH_atm_sl;RH_freeze_htl;RH_sig_033_100;RH_sig_044_072;RH_sig_044_100;RH_sig_072_094;RH_sig_0995;RH_t0;SNOD;SOILW_g_00_01;SOILW_g_01_04;SOILW_g_04_10;SOILW_g_10_20;SPFH_m_2;SPFH_m_80;SPFH_mb_u30;SUNSD;TMP_m_2;TMP_m_80;TMP_m_100;TMP_mb_700;TMP_mb_750;TMP_mb_800;TMP_mb_850;TMP_mb_900;TMP_mb_925;TMP_mb_950;TMP_mb_975;TMP_mb_1000;TMP_mb_u30;TMP_max_wind;TMP_msl_1829;TMP_msl_2743;TMP_msl_3658;TMP_pv_p2;TMP_sig_0995;TMP_surf;TMP_tropo;TOZNE;TSOIL_g_00_01;TSOIL_g_01_04;TSOIL_g_04_10;TSOIL_g_10_20;UGRD_m_10;UGRD_m_80;UGRD_m_100;UGRD_mb_700;UGRD_mb_750;UGRD_mb_800;UGRD_mb_850;UGRD_mb_900;UGRD_mb_925;UGRD_mb_950;UGRD_mb_975;UGRD_mb_1000;UGRD_mb_u30;UGRD_max_wind;UGRD_msl_1829;UGRD_msl_2743;UGRD_msl_3658;UGRD_pbl;UGRD_pv_p2;UGRD_sig_0995;UGRD_tropo;USTM;VGRD_m_10;VGRD_m_80;VGRD_m_100;VGRD_mb_700;VGRD_mb_750;VGRD_mb_800;VGRD_mb_850;VGRD_mb_900;VGRD_mb_925;VGRD_mb_950;VGRD_mb_975;VGRD_mb_1000;VGRD_mb_u30;VGRD_max_wind;VGRD_msl_1829;VGRD_msl_2743;VGRD_msl_3658;VGRD_pbl;VGRD_pv_p2;VGRD_sig_0995;VGRD_tropo;VIS;VRATE;VSTM;VVEL_mb_700;VVEL_mb_750;VVEL_mb_800;VVEL_mb_850;VVEL_mb_900;VVEL_mb_925;VVEL_mb_950;VVEL_mb_975;VVEL_mb_1000;VVEL_sig_0995;VWSH_pv_p2;VWSH_tropo;WEASD;WILT
2019-01-09;00:00;11.439014;0.00011665961;0.000138759155;0.000171670475;0.00019158985;0.000134240965;-1.3709595e-05;-9.480914e-05;0.000131164062;0.0001366275;-15.7726805;0.0;0.0;0.0;-0.29760742;-0.22180176;-0.22180176;0.0;0.0;0.0;0.0;0.0;0.0;-50.000008;0.03;-13.59999675;0.34594999;4.405905150000001;2872.3611;2344.95765;1848.14685;1379.3083;934.41742;719.7281;511.143685;309.63379;113.645693;0.0;15031.8;10496.947;307.57625;0.0;10644.1885;3.0;199.8866;80.0137575;15705.911;11128.9265;22.5874455;101475.68;68742.67;-7.2275148;96525.665;10775.731500000002;22728.583;97528.215;22176.3125;101456.388;5.449999999999999;82.44999999999999;59.05;49.95;50.250001;50.65;47.35;48.0;58.35;73.44999999999999;76.25;62.5;26.5;82.5;70.0;81.5;59.751514;50.0;74.0;82.5;0.265;0.412500025;0.3625;0.32554717;0.297500015;0.00137;0.0013379744;0.0013286367;0.0;-10.5453245;-8.917760999999999;-8.59491525;-13.296057;-11.091513;-9.66831;-8.508551;-6.15778215;-5.541098;-7.2301698;-9.069357;-8.355032;-7.9986783;-63.276558;-9.66831;-12.720495;-17.6999725;-68.541085;-9.503149;-12.597433;-69.0999975;367.39839;262.42703500000005;263.708325;266.7306;273.4919;0.8943701500000001;3.0585692;3.8021507;18.5681295;18.09707;17.6913425;16.923417;15.20728425;13.020789;7.3955076;1.94574205;1.1461328;5.193588999999999;32.350006;17.6701335;18.4480485;19.450927;1.7019409;23.586076;1.699751;23.180335;12.2273095;2.5352001;4.928315400000001;5.3491088;1.3815796;2.29419545;2.4537596500000003;1.8122122;2.2705492;4.82871085;6.2207152;3.69365715;2.9830101;5.550039;-3.44933475;2.44188835;1.6189428;0.23031798;3.6354675;-2.7573608;3.6511889;-2.30958865;24100.0;350.0;-4.617168;-0.349625505;-0.267748555;-0.172295423;-0.0544101575;0.1767608024999999;0.4147607849999999;0.48426077;0.2037607525;0.158760745;0.2207671;-0.0030675074;-0.0030636870499999;26.5;0.14315
2019-01-09;06:00;9.6099975;3.669751e-05;-5.1876221e-05;-8.673436e-05;-5.529779e-05;-3.5116089000000004e-05;-1.931536925e-05;3.0341186e-05;0.00013061383;0.00010637909;-10.028509;0.0;0.0;0.0;-0.21362305;0.016967773;0.016967773;4e-06;0.0;0.0;5e-08;0.0;0.0;-50.000008;0.0649999985;-10.325415;0.34594999;12.1506505;2856.5182000000004;2331.4851;1834.9702;1363.5308;913.80752;698.0731499999999;489.137465;285.142135;85.506727;0.0;15032.384999999998;9471.4435;307.57625;0.0;10383.8;4.0;318.2201;460.658845;15706.377;10896.269;17.482069;101091.92;68548.26000000001;-2.4188752;96240.988;10775.1985;26720.568;97224.0025;23003.663;101100.3675;5.714592;67.90174200000001;97.3;82.0500025;54.05;43.15;20.7;29.7500005;42.9;54.85;57.7;46.5;27.190987;68.0;78.39265;98.5;60.892647;51.5;54.5;68.0;0.265;0.412500025;0.3625;0.32554717;0.297500015;0.001785332;0.0013149641;0.0012208413;450.0;-5.183279499999999;-5.1136537;-5.219519;-14.854803;-11.949987;-9.059408;-6.16683055;-3.37152715;-5.3013368;-5.4867617;-4.571875;-3.3829255500000004;-5.3393006;-62.698463;-9.018255;-14.220587;-18.8499965;-62.920623500000005;-4.9764925;-6.21938185;-66.528565;366.53473;262.56125;263.828675;266.7362;273.48242000000005;1.33501095;3.0176611;3.37088135;24.350733;23.1523145;18.113568;15.4508785;13.654099;9.349499;4.88625455;2.0767504;1.66213495;3.9096047;30.14372;18.057641;24.5029755;22.1218815;5.80897545;21.5326145;2.11824095;21.210281;16.1447275;3.07141475;5.770966850000001;6.24096915;7.4730823;11.474175;13.384072;10.406396;12.5290985;11.451628;7.7232518;4.273447;3.626057;6.730903;0.4152709999999999;13.357512;7.7862537;8.9654075;8.607169;11.2304445;4.369973;10.6328555;24100.0;4800.0;2.38617435;-0.5954844;-0.33568214;-0.204896015;-0.052124268;0.663073275;0.7130732799999999;0.41407326;0.0945732415;0.0485732465;0.1203310649999999;-0.0006999999849999;-0.0006492191;26.5;0.14315
2019-01-09;12:00;10.886023;0.000141977535;0.000140145815;9.791858e-05;6.84978015e-05;2.91583246e-06;-0.0001030902719999;-3.98267815e-05;0.0001343147;0.0001152985525;-14.387518;0.0;0.0;0.0;0.03930664;-0.32385254;0.024169922;0.0;0.0;5e-07;1e-07;0.0;0.0;-50.000008;0.01;-13.495443;0.34594999;3.872923;2838.5411000000004;2314.3709;1821.7454;1354.84755;908.443145;693.3134150000001;485.3275;283.279;86.18988;0.0;8882.818500000001;9735.3345;307.57625;0.0;9774.735;3.0;283.41583;74.31162;9346.006;10306.311;20.734914;101092.068;68531.11300000001;-5.5236572;96202.568;29192.7;25383.8225;97197.2275;25219.5255;101079.93;6.055692;75.8500025;86.94999999999999;86.8;92.6500025;82.200005;58.100002;54.35;56.800001;64.9000035;66.950005;58.0;29.368454;76.0;71.868454;71.5;73.72856;80.0;64.0;76.0;0.25999999;0.411500015;0.3625;0.32554717;0.297500015;0.0013811734;0.0012989784999999;0.0012916583;0.0;-9.52811225;-7.5434327;-7.44396065;-14.997549;-13.051474;-11.80834;-8.665548;-4.659903;-6.14411015;-7.3013062;-7.762563999999999;-6.8229128;-7.4623475;-61.9323965;-11.873861;-14.483419;-19.445089;-66.84069;-8.073523;-12.074209;-66.964836;368.7847;263.031525;263.94754;266.7556;273.471925;1.0273132;3.56185535;4.19857175;22.5732975;23.4359295;22.6500875;19.843345;19.0113055;13.959926;6.77359375;1.9879906;1.4144873;5.3702247;33.7467785;22.673525;22.7409485;22.48935;1.87777715;31.3046635;2.0956591;31.1062965;20.344729;2.36820815;5.345568650000001;5.88056625;2.48634;1.246167;2.53415035;7.2217332;10.6881175;11.05641575;7.558379;3.6362011;3.00500475;6.5664866;15.0933355;2.4971899;2.11073235;5.65010985;3.54770515;14.3573795;3.802229;14.349988;24100.0;300.0;-0.213337401;-0.487614275;-0.265550791;0.01120215;0.37580618;0.7819512;0.8179512;0.4639511899999999;0.054451175;0.00795117;0.089942392;-0.005063675;-0.005019842;26.5;0.14315
2019-01-09;18:00;7.85017575;0.000135500305;0.000118873475;0.00010372119;4.9274537e-05;7.140466e-05;6.916333e-05;1.13466185e-05;0.00016733112;0.00012812103;-9.67911325;0.5;0.0;0.0;-0.3486328;0.3704834;0.3704834;7.4e-05;0.0;0.0;5e-08;3e-07;1e-07;-14.1500065;0.0549999984999999;-6.736029;0.34594999;15.420923;2815.8129;2299.894;1810.0457;1343.6758;898.999715;684.1026999999999;473.776965;267.951125;66.55941;0.0;9676.664;9369.839;307.57625;0.0;9642.186000000002;3.0;211.95325;897.6361850000001;10258.704;10221.995;10.6959475;100855.488;71317.26699999999;-0.0466522224999999;96044.56;25405.414;26709.375;97016.8525;25549.58;100906.914;5.85;76.9000025;99.6;96.35;95.3;94.5000025;83.4;76.6000025;71.200005;71.9;72.6000025;71.5;31.006287;77.0;67.256836;55.0;80.0;90.0;71.5;77.0;0.25499999;0.411500015;0.363000015;0.32554717;0.297500015;0.002370264;0.00224722285;0.0022316159999999;0.0;-3.1753297;-2.849997;-2.9500031;-19.9499955;-15.8499965;-12.2499905;-9.084753;-6.30495315;-4.7986818;-3.38582465;-2.3322663500000003;-1.0774902;-3.25002145;-63.875298;-12.42947975;-19.320402;-23.590429;-63.417427;-2.818686;-5.049994;-63.799996;398.46695;263.45315500000004;264.05757500000004;266.77115000000003;273.46385;3.94205085;8.292568;8.9492255;26.136283;26.224223;25.29978;21.637686;16.362998;13.78418;10.340251;5.6442432;4.9692431;9.45557825;30.624104;25.3750235;26.157685;25.6901435;14.169342;30.501286;6.152616999999999;30.43505;19.4541035;4.953154;9.391472;10.0065255;10.438784;8.545771;7.125121849999999;10.49665;13.8324115;13.33046875;11.0817775;6.6592014;5.9342015;10.2918305;6.1120730000000005;7.1524656;10.273528;10.3445945;12.370285;5.8250856;7.18028045;6.0586;17250.0;16500.0;2.9308618;0.07624903;0.1199199349999999;0.27809571;0.649327185;0.885151885;0.89518705;0.76279692;0.3728749999999999;0.329875;0.44913967;0.0001;6.25144925e-05;26.5;0.14315
2019-01-10;00:00;10.750672;9.488654e-05;7.163077e-05;7.023840249999999e-05;5.4148317e-05;4.16033945e-05;2.6134033e-05;-3.66929945e-05;0.000119475707;0.00013282813;-9.449926;3.0;0.0;0.0;-2.000122035155;-0.045654297;-9.545654;5e-07;5.5e-06;3.85e-05;1e-07;5e-08;5e-08;66.049998;0.035;-7.4396423;0.34594999;7.387632;2811.16565;2299.08725;1815.0516;1355.53645;915.988645;702.998775;494.3009;289.9824;90.12219;0.0;8127.072;8771.77975;307.57625;0.0;9620.695;4.0;251.14868;456.941285;8645.596000000001;10237.236;11.371777;101162.165;69547.6;-2.22447825;96303.1425;32398.203;29245.3945;97285.74;25489.305;101151.5925;5.10000015;88.9280175;98.0000025;98.35;99.3000025;99.1000025;92.1500025;85.8000025;81.35;81.95;82.9000025;81.0;29.5;89.5;75.0;64.5;86.00835;100.0;82.0;89.5;0.265;0.4110000099999999;0.363000015;0.32554717;0.297500015;0.0022455072;0.00222731475;0.00218935055;0.0;-5.6722627;-4.7210755;-4.8210816;-21.4999985;-18.24999;-15.949987;-12.59999675;-8.798971;-6.99394845;-5.3285584;-4.30235915;-3.2153687;-5.099982;-55.770607;-15.964788;-20.9117415;-24.4272445;-60.135025;-4.72331855;-7.249991;-63.49743;407.06696;264.539045;264.17366000000004;266.790575;273.45691;2.0683691;5.332373199999999;5.962358200000001;26.2410525;24.0712125;21.8495425;18.017682;13.678696;11.5006445;8.022321999999999;3.702566;2.9075659;6.7226292;41.9169;21.9424995;26.0822205;28.04725;7.247070150000001;40.6240985;3.7300149;36.507850000000005;18.308151;0.974289575;2.65818845;2.97775865;5.48514715;4.536847;4.704712;6.978943;6.48432115;5.529448;3.8815232;1.77750725;1.38250725;3.3217627;0.99991458;4.615442;5.36875015;3.435974;3.58246485;1.9535035;1.81837885;3.88739015;10650.0;5500.0;-3.04700435;-0.064764648;-0.21110157;-0.205152355;0.0283593774;0.2145156349999999;0.279679225;0.2472939599999999;0.049287356;0.0152873565;0.0666015665;-0.0042470947499999;-0.005377322;26.5;0.14315
2019-01-10;06:00;13.074712;0.0001089989;9.54315175e-05;8.3725588e-05;9.76864e-05;7.8440187e-05;5.8306154e-05;-1.4440917999999998e-05;7.865475700000001e-05;0.00013910736;-11.449987;0.0;0.0;8.0;-0.38183594;-0.11462402;-1.114624;4.2e-05;2e-06;1.45e-05;1.5e-07;5e-08;5e-08;99.99999;0.07;-8.5499935;0.34594999;10.4586425;2808.6809000000003;2299.44115;1818.4642;1362.3775500000002;926.68585;715.5076750000001;508.431065;305.249865;106.1130675;0.0;9665.13;9044.7505;307.57625;0.0;9714.39;4.0;153.13019;1333.4007;10301.131;10353.494;12.917652;101367.562;68708.11;-3.32869575;96485.8225;25240.2885;27927.7625;97474.69;25036.872;101350.9525;4.55;80.2;99.05;98.55;97.6000025;98.95;89.6000025;81.65;75.0500025;74.0;75.450005;74.0;26.5;80.0;85.69099;81.01456;87.5;95.0;74.5;80.0;0.265;0.4110000099999999;0.363000015;0.3260471649999999;0.297500015;0.0020549999499999;0.0018030798;0.0017740864;450.0;-5.4964205;-6.000006;-6.189795;-22.82659;-19.7100275;-17.626554499999997;-14.7151545;-11.05483075;-9.1110745;-7.152762;-5.40346385;-4.1303468500000005;-6.549994;-64.805488;-17.623067499999998;-22.301443;-25.950003;-62.3623275;-5.6774202;-5.9299990000000005;-64.941262;417.10001;264.91189;264.32257;266.810565;273.44885;4.339443149999999;8.335305;8.844445499999999;22.7423925;21.3983;18.8901165;15.57378625;13.492985;12.2799365;10.380818;6.5843115;5.33431145;9.0767795;39.007538;18.9628565;22.6966495;25.371728;13.3101015;38.396143;6.4221363;38.596292;19.638518;1.3307421;2.4269507;2.5669433;7.538369;6.373149;4.36657715;4.2315380000000005;3.8223681;3.4674169;2.92914545;1.92472165;1.60174555;2.61693355;13.199964;4.40542;7.482172500000001;4.952151;3.64983525;11.2783085;1.90034175;13.159289;8550.0;18000.0;-2.73234115;-0.14339893;-0.13996436;-0.023892578;0.20260353;0.3056006;0.31582667;0.274696795;0.0968925824999999;0.0538925799999999;0.105269535;0.00210730595;0.00054701841;26.5;0.14315
2019-01-10;12:00;12.085891;7.02030045e-05;5.5910522e-05;5.02879645e-05;6.0756469e-05;4.1114746e-05;-9.20300275e-06;-0.000111808105;-6.2264403e-05;4.5331544e-05;-15.900000000000002;0.0;0.0;0.0;-0.13208008;0.103515625;0.103515625;5.8499999e-05;3.15e-05;2.2e-05;1.5e-07;2.5e-07;5e-08;99.99999;0.1349999949999999;-12.4405575;0.34594999;8.565565;2813.09195;2307.03935;1828.3416;1374.14305;941.824345;733.5969;529.952455;330.340025;134.81676;0.0;7963.56575;8391.391500000002;307.57625;0.0;9339.678;3.0;151.77802;450.928775;8519.338;9995.9345;15.877266;101758.69;68910.54000000001;-8.179556;96783.02;33006.193499999994;30837.666;97791.31;26451.979;101694.22;4.0;89.593057;99.8000025;99.5;99.55;97.2500025;91.4;92.3500025;88.8500025;85.94999999999999;86.5000025;86.5;23.5;89.5;97.73511;99.0;96.0032;96.67975;86.0;89.5;0.265;0.410000025;0.363000015;0.3260471649999999;0.297500015;0.0015018746499999;0.0014387201;0.0014191843;0.0;-10.41683;-10.433203;-10.5499935;-24.450003;-21.15;-18.65;-16.00289;-14.052801;-13.222479;-11.60906;-10.099127;-8.92568;-10.922964;-56.621338;-18.6339325;-23.949514;-27.307714;-59.45903;-10.25249275;-11.399969;-63.699996;414.90001;264.92847;264.485275;266.83058;273.436935;2.688225;5.5735789;6.06156975;20.769556;18.649848;15.9502305;14.180115;12.441174;10.585141;8.01771715;4.61592025;3.3103466;6.3532884;38.2071115;15.952346;20.5959255;24.385863;7.901538;37.632236500000005;4.08843255;34.751587;19.9831805;-1.1647192;-2.1429;-2.27135495;5.783174;5.1663403500000005;5.481120349999999;4.70598365;-0.0055908174999999;-2.05104;-2.5100877;-1.8058594;-1.4076708999999998;-2.24696525;14.133405;5.480385549999999;5.652026149999999;5.00707985;-2.21818245;14.109186;-1.67262935;12.9716065;6200.0;4000.0;-3.5687866;-0.42984426;-0.50224222;-0.42808499;-0.2040869099999999;-0.089230474;-0.121742194;-0.16393556;-0.206928725;-0.23092872;-0.22553566;-0.00164924315;-0.00559970985;27.0;0.14315
2019-01-10;18:00;13.762813;0.000148406495;0.00012648144;0.00014857978;0.000154425535;8.619909499999999e-05;3.8542235500000006e-05;-2.9853029e-05;-5.0249757e-05;5.5852295500000005e-05;-21.34255;0.0;0.0;0.0;-0.0048828125;-0.44543457;-0.44543457;4.4e-05;2.2e-05;6.5e-06;5.5e-06;9.55000025e-06;2e-07;21.699995;0.0449999985;-19.041822;0.34594999;2.4506111;2806.40235;2305.5579;1831.8154;1383.4022;958.9058;754.9302;555.3978999999999;359.96924;168.932005;0.0;8764.84;8089.289000000001;307.57625;0.0;8935.493999999999;2.0;72.29559;43.9252825;9429.487;9611.926;20.5383885;102256.04;69161.86300000001;-14.2409115;97147.945;28830.544;32121.4195;98183.78;28044.378;102220.0275;2.6;94.26258;100.0;99.6000025;98.95;96.75;99.05;99.45;96.2500025;92.2;91.95;93.5;17.5;94.0;74.0;60.0;86.50021;98.62909;92.0;94.0;0.27;0.410000025;0.36350003;0.32654716;0.298;0.0008650819;0.0009346349799999;0.000922646115;0.0;-16.775624999999998;-15.9059505;-15.9059505;-26.844038;-23.72373;-21.394033;-19.878263500000003;-19.223532;-18.5009285;-16.8056545;-15.90448575;-14.990927;-16.1306515;-61.1355435;-21.373068;-26.41648;-29.199995;-58.442338;-15.9705565;-18.2302685;-61.500023;400.05;263.27667;264.609925;266.85884;273.42192;1.4742773;2.93401125;3.2104980000000003;17.4366795;16.8682785;14.422966;11.272666;7.2568602;5.239977850000001;4.12229;2.73303705;1.83803705;3.2580907000000003;26.827076;14.4055075;17.450094999999997;18.9705125;2.0800355;26.083115;2.1957494;26.8098755;15.910905;-0.8700512300000001;-1.978125;-2.23913325;5.475183;3.1409664;0.850278315;-0.7400268249999999;-2.47684565;-3.1955223;-3.1985693;-1.87465075;-1.121228;-2.3612182;8.397338999999999;0.832409665;5.331062;4.8278365;-1.32367555;9.0905705;-1.38498075;8.0612;10300.0;0.0;-5.3536036;-0.27480226;-0.3553877;-0.317084;-0.3022275599999999;-0.433174835;-0.47099709;-0.39864503;-0.230645035;-0.20364503;-0.21697169;0.001031643675;-0.00022049255;27.0;0.14315
2019-01-11;00:00;16.193637;0.0001603741449999;0.000188765135;0.00017943115;0.000155808165;0.00010539325;3.923169e-05;-3.33507065e-05;-6.3199095e-05;6.20891755e-05;-25.011053;0.0;0.0;0.0;-0.25170898;-0.421875;-0.421875;3.5e-06;2.4e-05;2.1e-05;1.885e-05;1.08e-05;3.65e-06;60.8499925;0.0549999984999999;-21.648848;0.34594999;3.1220032;2808.2312;2312.93555;1845.6114;1403.7207;984.9153;783.1139000000001;585.73622;392.500825;203.4906;0.0;14815.233;7795.1;307.57625;0.0;8704.9985;3.0;66.32898;83.96356;15645.569;9396.2495;21.999796;102761.26;69440.3575;-17.109541;97569.0;10881.574;33504.926;98619.9;28972.385;102774.266;1.95;94.686622;87.3500025;99.75;99.75;99.4;99.4;99.4;98.15;93.75;92.9;94.0;14.5;95.0;71.64345;51.0;83.0;99.0;93.0;95.0;0.27;0.4105000199999999;0.36350003;0.32654716;0.29850001;0.0006860232;0.0007146155;0.0007114076;0.0;-18.9559385;-18.545286;-18.600027;-28.895941;-26.854193;-24.950003;-23.5439205;-22.10613;-21.055151;-19.7027335;-18.698797;-17.698797;-18.738935;-60.503517;-24.9;-28.683737;-31.200018;-57.5999985;-18.488188;-20.2178935;-60.5500185;401.87071;260.969135;264.64375;266.8902;273.408845;2.194568;3.89650615;4.1800365500000005;12.2087765;11.6924755;9.2531245;6.882854;6.623708150000001;6.410375999999999;5.5480173;3.87204575;2.5320459;4.17483125;24.1468515;9.14403075;12.173535;13.745479;3.0146333;17.243906;3.031504;20.302655;10.36847375;-0.439512625;-1.041105985;-1.1761059;0.208742667;-0.263540033;-1.19506345;-1.76262695;-2.4001489;-2.1309692;-1.76368165;-1.0787915;-0.52900112;-1.213833;3.62749025;-1.2166528;0.201059565;-0.129619142;-0.7461791999999999;-2.24653325;-0.713999;-2.1601196;10600.0;500.0;-8.327709500000001;-0.0379082035;-0.1248486425;-0.22587306;-0.3012890649999999;-0.281903325;-0.21340333;-0.1299033265;-0.02140332;-0.0094033208;-0.01248095825;0.001547501;0.0038031157;27.0;0.14315
2019-01-11;06:00;16.477823;0.0001110157475;0.00013119861;0.000162286615;0.0001566794399999;9.1330934e-05;-3.3030762e-05;2.73388687e-06;2.52359e-05;7.917651199999999e-05;-23.545088;0.0;0.0;0.0;-0.11804199;-0.44921875;-0.44921875;0.0;0.0;6.5e-06;3.5e-07;5.25e-06;2e-07;-50.000008;0.005;-21.7265605;0.34594999;5.55869;2828.12865;2333.50745;1867.6262;1426.9563;1008.6031;807.40073;611.04978;418.61496;229.802295;0.0;9484.6365;8017.8394;307.57625;0.0;9073.859;2.5;120.79785;524.59555;10199.214;9766.912;21.6258725;103119.16;69663.195;-17.394613;97912.932;25639.6085;32424.4845;98967.7275;27395.072;103188.75;1.75000005;84.9000025;48.35;81.6500025;99.1;98.9;96.0000025;97.3;94.8;85.5000025;81.9000025;85.5;13.0;85.0;66.62803;45.901855;78.15326;93.001236;82.5;85.0;0.274999995;0.4105000199999999;0.36350003;0.32654716;0.29850001;0.00068189832;0.00060814814;0.0006096940799999;450.0;-18.001936;-18.9816875;-19.15;-29.004248;-27.447851;-25.7499985;-23.9499955;-22.49706;-22.2074185;-21.016989;-19.265371;-17.6989265;-19.235105;-61.229927;-25.5500015;-28.79479;-32.30291;-57.253998;-18.5195215;-17.342558;-60.5999985;411.199965;259.336835;264.64084;266.922185;273.3919;1.89823975;2.9664305;3.1363476500000003;13.67145;11.5863765;10.3144235;9.796406;9.736221;7.9361938;4.9061985;3.16522455;2.21915515;3.1809251;34.146864;10.247539;13.301279;16.785482;4.696036;28.6746465;2.46355225;33.2273655;10.382507;0.7604077;1.16243895;1.22807855;-0.505673815;0.2077706799999999;0.2484545799999999;0.252307125;0.53920408;1.3694872;1.7012795;1.2102807;0.8735742;1.23936;-14.338098;0.2494751;-0.315488575;-2.13077865;1.4929993;-8.752301;0.96857415;-14.253583;24100.0;3000.0;-7.62679915;0.0684248074;-0.0403222685;-0.1531684649999999;-0.152328135;-0.0041855475;0.12031446;0.144314465;0.12231446;0.0948144529999999;0.107601565;0.00696234735;0.00400417475;27.0;0.14315
2019-01-11;12:00;15.1760775;0.000115100342;0.0001197818;0.0001124718;0.00010417676;4.50540775e-05;-7.8677984e-06;-5.748181e-05;2.330829e-05;0.0001163082225;-29.271917;0.0;0.0;0.0;0.0375;-0.04482422;-0.04482422;0.0;0.0;0.0;0.0;5e-08;0.0;-50.000008;0.0;-25.958227;0.34594999;2.86733775;2844.66445;2346.1877;1877.53175;1435.27765;1016.098055;813.89795;616.09397;423.16689;235.90376;0.0;8984.771;7907.634;307.57625;0.0;9717.2105;3.0;169.8888;39.191649;9638.407;10410.95475;23.8521365;103232.58;69707.45749999999;-19.923498;97971.71;27932.6565;33152.591499999995;99036.7975;24814.9035;103264.61;1.7994088;89.7002755;42.65;49.55;72.3;92.8;92.8500025;87.7500025;82.8000025;82.8;85.4;82.5;12.630131;89.5;69.916626;60.0;72.29555;76.63631;85.0;89.5;0.274999995;0.4105000199999999;0.36350003;0.32654716;0.29850001;0.000466167665;0.0005312221;0.00054800242;0.0;-22.2822475;-20.200003;-19.9;-27.168844;-25.660177;-24.5500015;-23.4;-21.771406;-20.449095;-19.4007775;-20.149145;-20.7304665;-19.920874;-60.5551225;-24.431608500000003;-26.7999935;-31.599997;-56.076156;-20.9876615;-24.345114;-62.795357;409.65;257.95;264.61491;266.95386;273.37382;0.329702145;1.3490991;1.6889014;13.864243;12.134897;10.9382665;10.028252;9.243945;7.969414;5.469514;2.1361427;0.46508788;1.98369605;45.7500055;10.81817875;13.444812;17.664338;0.41814576;41.535171;0.6896922000000001;43.866389;7.85053445;2.40067135;4.279179600000001;4.56985355;-1.3432861;-0.036877441;0.9713037;1.6969970499999998;2.66006595;3.75210685;4.81041;4.311840999999999;2.8709912;4.3785276;-11.609741;1.06081785;-1.1017725;-3.0439062;2.85473645;-14.248675;3.31780265;-9.33855625;24100.0;100.0;-6.4874291500000005;0.0176210949999999;-0.0451395875;-0.0669824258999999;5.224550000000258e-05;0.210516125;0.36901614;0.48301615;0.382516125;0.25751612;0.29898195;0.0031094421;-0.00414986255;27.0;0.14315
